"","pid","ms_subclass","lot_area","overall_qual","overall_cond","year_built","year_remod/add","mas_vnr_area","bsmtfin_sf_1","bsmtfin_sf_2","bsmt_unf_sf","total_bsmt_sf","1st_flr_sf","2nd_flr_sf","low_qual_fin_sf","gr_liv_area","bsmt_full_bath","bsmt_half_bath","full_bath","half_bath","bedroom_abvgr","kitchen_abvgr","totrms_abvgrd","fireplaces","garage_yr_blt","garage_cars","garage_area","wood_deck_sf","open_porch_sf","enclosed_porch","3ssn_porch","screen_porch","pool_area","misc_val","mo_sold","yr_sold","saleprice","street_num","lot","zone","land","lot_location","land_sl","roof","roof_m","heat","sale_cond","al","condition1","buliding","build","extertior_qual","extertior","extertior_cond","CA","elec","func","driveway"
"1597","0528228275","120",3922,7,5,2006,2007,72,0,0,1258,1258,1402,0,0,1402,0,2,0,2,2,1,7,1,2006,3,648,120,16,0,0,0,0,0,2,2007,194201,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1
"1598","0528228375","120",3621,8,5,2003,2003,72,1084,0,322,1406,1589,0,0,1589,1,0,2,0,2,1,7,1,2003,3,630,143,20,0,0,0,0,0,11,2007,226500,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"1599","0528228555","020",3710,7,5,2007,2007,16,0,0,1266,1266,1266,0,0,1266,0,0,2,0,2,1,6,1,2007,2,388,100,16,0,0,0,0,0,8,2007,185485,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"1600","0528231010","020",14572,7,5,2004,2004,0,1300,0,230,1530,1530,0,0,1530,1,0,2,0,3,1,7,1,2004,3,630,144,36,0,0,0,0,0,11,2007,259000,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"1601","0528231030","080",16219,7,5,2004,2005,0,779,0,56,835,1119,0,0,1119,1,0,2,0,2,1,5,0,2004,2,437,100,24,0,0,0,0,0,4,2007,188500,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1602","0528235000","080",11084,7,5,2004,2004,0,192,0,192,384,744,630,0,1374,1,0,2,1,3,1,8,1,2004,2,400,100,0,0,0,0,0,0,6,2007,175000,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"1603","0528235160","060",11796,7,5,2004,2005,0,0,0,847,847,847,1112,0,1959,0,0,2,1,4,1,8,1,2004,2,434,100,48,0,0,0,0,0,7,2007,215000,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1604","0528235170","020",10936,7,5,2006,2006,0,0,0,1510,1510,1525,0,0,1525,0,0,2,1,3,1,6,1,2006,2,534,100,18,0,0,0,0,0,4,2007,206580,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"1605","0528240020","060",8244,7,5,2004,2004,0,0,0,840,840,840,880,0,1720,0,0,2,1,3,1,7,1,2004,2,440,100,48,0,0,0,0,0,5,2007,183500,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1606","0528250070","060",7875,7,5,2003,2003,16,0,0,847,847,847,1101,0,1948,0,0,2,1,4,1,8,1,2003,2,434,0,48,0,0,0,0,0,7,2007,211000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1607","0528275035","060",8063,6,5,2000,2000,0,0,0,924,924,948,742,0,1690,0,0,2,1,3,1,7,1,2000,2,463,100,48,0,0,0,0,0,11,2007,181000,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"1608","0528275110","060",8740,7,5,2002,2002,0,574,0,280,854,864,1131,0,1995,0,0,2,1,4,1,8,1,2002,2,435,264,48,0,0,0,0,0,7,2007,219500,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1609","0528280110","060",7917,6,5,1999,2000,0,0,0,953,953,953,694,0,1647,0,0,2,1,3,1,7,1,1999,2,460,0,40,0,0,0,0,0,8,2007,175000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1610","0528280150","080",9967,7,5,2000,2000,0,0,0,384,384,774,656,0,1430,0,0,2,1,3,1,8,1,2000,2,400,100,0,0,0,0,0,0,12,2007,170000,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1611","0528290060","060",7750,7,5,2003,2003,0,0,0,660,660,660,660,0,1320,0,0,2,1,3,1,6,0,2003,2,400,0,48,0,0,0,0,0,8,2007,162000,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"1612","0528290170","060",9487,6,5,2000,2000,0,520,0,395,915,940,750,0,1690,1,0,2,1,3,1,7,1,2000,2,442,0,50,0,0,0,0,0,6,2007,187000,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1613","0528294010","060",9649,6,5,1999,2000,0,0,0,941,941,961,683,0,1644,0,0,2,1,3,1,7,1,1999,2,460,460,42,0,0,0,0,0,5,2007,185000,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1614","0528322020","060",12191,8,5,1997,1998,515,1181,0,598,1779,1779,772,0,2551,1,0,2,1,4,1,8,2,1998,3,925,76,61,0,0,0,0,0,6,2007,384500,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1615","0528326060","060",11000,8,5,2000,2000,72,0,0,969,969,997,1288,0,2285,0,0,2,1,4,1,8,1,2000,3,648,0,56,0,0,0,0,0,6,2007,248000,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1616","0528340030","060",10557,9,5,1998,1998,422,672,0,736,1408,1671,1407,0,3078,1,0,2,1,4,1,9,1,1998,3,806,108,87,0,0,0,0,0,7,2007,410000,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1617","0528344020","060",11002,8,5,1998,1999,0,1048,0,341,1389,1411,1171,0,2582,1,0,2,1,4,1,9,1,1998,3,758,286,60,0,0,0,0,0,1,2007,322500,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1618","0528348030","060",10790,7,5,1998,1998,275,0,0,1066,1066,1108,1277,0,2385,0,0,2,1,4,1,8,1,1998,3,600,120,38,0,0,0,0,0,5,2007,252000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1619","0528354060","060",9920,7,5,1996,1997,0,862,0,255,1117,1127,886,0,2013,1,0,2,1,3,1,8,1,1997,2,455,180,130,0,0,0,0,0,6,2007,269790,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1620","0528354110","060",11787,7,5,1996,1997,594,719,0,660,1379,1383,1015,0,2398,1,0,2,1,3,1,8,1,1996,3,834,239,60,0,0,0,0,0,8,2007,315750,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1621","0528358040","060",9950,7,5,1995,1995,290,565,0,638,1203,1214,1306,0,2520,0,0,2,1,4,1,9,1,1995,3,721,224,114,0,0,0,0,0,6,2007,290000,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"1622","0528364110","060",12257,8,5,1995,1995,513,56,64,1198,1318,1328,1203,0,2531,0,0,2,1,4,1,9,1,1995,3,752,222,98,0,0,0,0,0,11,2007,290000,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1623","0528366050","020",12692,8,5,1992,1993,0,1231,0,1969,3200,3228,0,0,3228,1,0,3,0,4,1,10,1,1992,2,546,264,75,291,0,0,0,0,5,2007,430000,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1624","0528366070","060",11762,8,5,1992,1993,309,335,0,770,1105,1105,1097,0,2202,1,0,2,1,4,1,9,1,1992,2,517,0,65,0,0,144,0,0,9,2007,263000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1625","0528376010","060",9044,8,5,1996,1997,526,1225,0,100,1325,1335,1203,0,2538,0,0,2,1,4,1,8,1,1996,3,933,198,92,0,0,0,0,0,5,2007,330000,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"1626","0528427040","020",9910,7,6,2007,2007,0,0,0,1369,1369,1369,0,0,1369,0,0,2,0,3,1,5,0,2007,2,605,0,203,0,0,0,0,0,9,2007,213133,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1
"1627","0528427100","020",11830,8,5,2007,2007,164,1220,0,322,1542,1542,0,0,1542,1,0,2,0,3,1,6,1,2007,3,852,168,110,0,0,0,0,0,7,2007,260261,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1
"1628","0528429090","020",11670,9,5,2006,2006,302,0,0,1905,1905,1905,0,0,1905,0,0,2,0,3,1,8,1,2006,3,788,0,191,0,0,0,0,0,3,2007,320000,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"1629","0528429110","020",15256,8,5,2007,2007,84,929,0,556,1485,1464,0,0,1464,1,0,2,0,3,1,6,0,2007,3,754,168,160,0,0,0,0,0,8,2007,282922,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"1630","0528431030","020",10612,8,5,2006,2006,248,28,0,1496,1524,1534,0,0,1534,0,0,2,0,3,1,7,1,2006,2,484,168,46,0,0,0,0,0,1,2007,215000,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"1631","0528431040","020",12291,10,5,2007,2007,754,1572,0,394,1966,1966,0,0,1966,1,0,2,0,1,1,6,1,2007,3,1092,76,52,0,0,0,0,0,10,2007,419005,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"1632","0528431050","020",13501,8,5,2006,2006,208,63,0,1560,1623,1636,0,0,1636,1,0,2,0,3,1,8,1,2006,3,865,0,60,0,0,0,0,0,6,2007,255000,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1633","0528431110","020",9986,8,5,2006,2007,428,0,0,1795,1795,1795,0,0,1795,0,0,2,0,2,1,7,1,2007,3,895,0,49,0,0,0,0,0,2,2007,147000,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"1634","0528435040","020",9416,7,5,2007,2007,205,1126,0,600,1726,1726,0,0,1726,1,0,2,0,3,1,8,1,2007,3,786,171,138,0,0,266,0,0,9,2007,311872,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"1635","0528435060","020",9849,7,6,2007,2007,0,0,0,1689,1689,1689,0,0,1689,0,0,2,0,3,1,7,0,2007,3,954,0,56,0,0,0,0,0,6,2007,248328,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"1636","0528435070","020",10000,8,5,2006,2006,410,0,0,1588,1588,1588,0,0,1588,0,0,2,0,3,1,7,1,2006,3,825,144,45,0,0,0,0,0,12,2007,227000,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1637","0528439040","020",8847,8,5,2005,2005,148,769,0,769,1538,1538,0,0,1538,1,0,2,0,3,1,7,0,2005,2,484,146,40,0,0,0,0,0,12,2007,260000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1638","0528439050","020",9158,8,5,2007,2007,140,0,0,1496,1496,1496,0,0,1496,0,0,2,0,3,1,7,0,2007,2,474,168,130,0,0,0,0,0,6,2007,225000,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"1639","0528439080","020",8251,7,5,2005,2006,143,778,0,716,1494,1506,0,0,1506,1,0,2,0,3,1,7,1,2005,2,672,192,35,0,0,0,0,0,4,2007,249000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1640","0528441080","020",10084,8,5,2004,2005,186,1369,0,317,1686,1694,0,0,1694,1,0,2,0,3,1,7,1,2004,2,636,255,57,0,0,0,0,0,8,2007,307000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1641","0528445020","060",9605,7,5,2006,2006,0,0,0,982,982,982,995,0,1977,0,0,2,1,3,1,7,0,2006,3,574,240,53,0,0,0,0,0,7,2007,250000,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"1642","0528445070","060",8778,8,5,2006,2006,0,0,0,1302,1302,1302,528,0,1830,0,0,2,1,3,1,7,0,2006,3,859,0,40,0,0,0,0,0,3,2007,221300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1643","0528456190","020",8640,8,5,2007,2007,0,24,0,1314,1338,1338,0,0,1338,0,0,2,0,3,1,6,0,2007,2,598,0,141,0,0,0,0,0,11,2007,208900,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"1644","0528456230","020",9000,7,5,2006,2007,0,0,0,1335,1335,1335,0,0,1335,0,0,2,0,3,1,6,0,2007,2,575,0,210,0,0,0,0,0,6,2007,210400,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"1645","0528458080","060",8640,8,5,2007,2007,0,350,0,546,896,896,896,0,1792,0,0,2,1,3,1,8,0,2007,2,590,184,96,0,0,0,0,0,11,2007,255000,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"1646","0528458090","060",10411,5,5,2007,2007,0,0,0,725,725,725,863,0,1588,0,0,3,0,3,1,8,0,2007,2,561,0,0,0,0,0,0,0,7,2007,212109,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"1647","0528458120","060",9000,8,5,2006,2006,0,0,0,1088,1088,1088,871,0,1959,0,0,2,1,3,1,8,1,2006,3,1025,208,46,0,0,0,0,0,12,2007,270000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1648","0528458130","060",9000,8,5,2007,2007,0,64,0,1120,1184,1184,1426,0,2610,0,0,2,1,4,1,11,1,2007,2,550,208,364,0,0,0,0,0,8,2007,303477,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"1649","0528477020","020",11096,8,5,2006,2006,0,24,0,1632,1656,1656,0,0,1656,0,0,2,0,3,1,7,0,2006,3,826,0,146,0,0,0,0,0,7,2007,249700,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1650","0528480020","060",10207,7,6,2007,2007,0,0,0,874,874,874,887,0,1761,0,0,3,0,3,1,7,0,2007,2,578,144,105,0,0,0,0,0,8,2007,227875,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"1651","0528480180","020",10440,8,5,2007,2007,0,0,0,1574,1574,1584,0,0,1584,0,0,2,0,2,1,6,1,2007,2,594,0,256,0,0,0,0,0,5,2007,261329,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"1652","0528482010","020",11824,8,5,2006,2006,298,0,0,1685,1685,1685,0,0,1685,0,0,2,0,2,1,5,1,2006,3,658,112,63,0,0,0,0,0,4,2007,253000,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1653","0528482030","060",10625,6,5,2004,2004,353,0,0,1158,1158,1158,1285,0,2443,0,0,2,1,4,1,9,1,2004,3,744,193,127,0,0,0,0,0,6,2007,265000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
"1654","0528482090","060",11143,8,5,2004,2005,0,0,0,1580,1580,1580,886,0,2466,0,0,3,0,4,1,8,1,2004,2,610,159,214,0,0,0,0,0,12,2007,340000,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1655","0531375140","020",12450,5,5,2003,2004,126,729,0,365,1094,1094,0,0,1094,1,0,1,0,3,1,6,0,2004,2,576,0,0,0,0,0,0,0,5,2007,149000,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"1656","0531376060","020",7441,7,5,2006,2006,170,0,0,1461,1461,1486,0,0,1486,0,0,2,0,3,1,7,0,2006,2,566,0,32,0,0,0,0,0,6,2007,181000,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1657","0531380110","060",8462,6,5,1994,1994,105,814,0,114,928,936,785,0,1721,0,1,2,1,3,1,7,0,1994,2,471,300,87,0,0,0,0,0,7,2007,201000,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"1658","0531384070","060",11613,6,5,1993,1997,0,480,0,384,864,920,900,0,1820,0,0,2,1,3,1,7,0,1993,2,492,144,85,0,0,0,0,0,5,2007,191750,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1659","0531385070","020",8450,7,5,2000,2001,108,0,0,1349,1349,1349,0,0,1349,0,0,2,0,3,1,6,0,2000,2,539,120,55,0,0,0,0,0,12,2007,179000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1660","0531385130","020",16196,7,5,1998,1998,0,1443,0,39,1482,1494,0,0,1494,1,0,2,0,3,1,5,1,1998,2,514,402,25,0,0,0,0,0,8,2007,215000,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1661","0531451030","120",8012,6,5,1992,1992,0,430,0,1145,1575,1575,0,0,1575,1,0,2,0,2,1,5,0,1992,2,529,0,0,52,0,0,0,0,7,2007,179200,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"1662","0531451150","160",8012,6,5,1980,1980,0,0,0,630,630,630,636,0,1266,0,0,1,1,2,1,5,2,1980,1,283,340,0,0,0,0,0,0,7,2007,128000,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"1663","0531453140","085",9180,5,7,1983,1983,0,747,93,0,840,884,0,0,884,1,0,1,0,2,1,5,0,1983,2,504,240,0,0,0,0,0,0,12,2007,144000,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1664","0531477040","090",8400,5,5,1977,1977,320,0,0,0,0,2020,0,0,2020,0,0,2,0,4,2,10,2,1977,2,630,0,0,0,0,0,0,0,10,2007,144000,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
"1665","0532353120","020",6285,5,5,1977,1977,0,138,351,405,894,894,0,0,894,1,0,1,0,2,1,5,0,1979,1,308,192,0,0,0,0,0,0,3,2007,120750,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1666","0532354010","020",8480,5,6,1963,1963,0,630,0,340,970,970,0,0,970,1,0,1,0,2,1,5,0,1996,2,624,0,24,0,0,192,0,0,7,2007,132500,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1667","0532354060","020",7420,5,5,1962,1962,0,417,0,640,1057,1057,0,0,1057,0,0,1,0,3,1,6,0,1977,2,576,0,0,0,0,0,0,0,4,2007,132000,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1668","0532354070","020",7758,5,7,1962,2001,0,588,0,411,999,999,0,0,999,1,0,1,0,3,1,6,0,1963,1,264,0,132,0,0,0,0,0,3,2007,132500,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"1669","0532376040","020",6970,4,5,1961,1961,0,932,0,108,1040,1120,0,0,1120,1,0,1,1,3,1,5,0,1961,2,544,168,0,0,0,0,0,400,5,2007,129000,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"1670","0532376090","020",13673,5,5,1962,1962,0,0,0,1140,1140,1696,0,0,1696,0,0,1,1,3,1,8,1,1962,1,349,0,30,0,0,0,0,0,3,2007,143900,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
"1671","0532377050","020",7476,5,7,1968,1968,0,812,0,228,1040,1040,0,0,1040,1,0,1,1,3,1,5,0,1991,2,686,188,0,0,0,0,0,0,6,2007,145000,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1672","0532377140","020",9945,5,5,1961,1961,57,827,0,161,988,988,0,0,988,1,0,1,0,3,1,5,0,1963,2,572,0,0,0,0,0,0,0,10,2007,128500,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1673","0532378240","020",6173,5,6,1967,1967,75,599,0,277,876,902,0,0,902,0,0,1,0,3,1,6,0,1967,1,288,0,0,0,0,0,0,0,8,2007,125500,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1674","0532476080","060",19522,7,5,1990,1990,272,727,0,496,1223,1271,1232,0,2503,1,0,2,1,3,1,7,1,1990,2,564,0,99,0,0,182,0,0,2,2007,3e+05,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1675","0532477040","060",17542,7,7,1974,2003,0,125,1031,36,1192,1516,651,0,2167,1,0,2,1,3,1,9,2,1974,2,518,220,47,0,0,0,0,0,7,2007,294000,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1676","0532479050","020",10751,5,5,1974,1974,44,787,0,250,1037,1037,0,0,1037,1,0,1,0,2,1,5,0,1974,2,431,136,47,0,0,0,0,0,8,2007,129000,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"1677","0532479120","085",16647,5,5,1975,1981,0,1390,0,0,1390,1701,0,0,1701,1,0,2,0,3,1,6,2,1975,2,611,0,0,0,0,0,0,0,1,2007,171000,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
"1678","0532479140","020",12712,6,7,1973,2006,0,968,0,76,1044,1055,0,0,1055,1,0,1,0,2,1,5,1,1973,2,542,455,0,0,0,0,0,0,1,2007,147000,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
"1679","0533120030","060",9572,8,5,1990,1990,336,482,0,971,1453,1453,1357,0,2810,0,0,2,1,4,1,9,1,1990,2,750,500,0,0,0,0,0,0,6,2007,302000,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1680","0533130170","050",10678,8,5,1992,2000,337,700,0,983,1683,2129,743,0,2872,0,0,2,1,4,1,9,1,1992,2,541,0,33,0,0,0,0,0,4,2007,285000,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1681","0533205110","120",4379,8,5,2004,2004,0,851,0,527,1378,1378,0,0,1378,1,0,2,0,2,1,6,1,2004,2,540,160,56,0,0,0,0,0,7,2007,214000,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"1682","0533206060","120",3523,8,5,2006,2007,30,60,0,1081,1141,1151,0,0,1151,1,0,2,0,2,1,5,0,2006,2,484,0,60,0,0,0,0,0,2,2007,166000,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1
"1683","0533206070","120",3784,8,5,2006,2007,36,60,0,1451,1511,1565,0,0,1565,1,0,2,0,2,1,5,0,2006,2,476,0,120,0,0,0,0,0,2,2007,193800,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1
"1684","0533208010","120",4230,7,5,2006,2007,0,0,0,1352,1352,1352,0,0,1352,0,0,2,0,2,1,5,1,2006,2,466,0,241,0,0,0,0,0,4,2007,208900,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1
"1685","0533208020","120",3606,7,5,2006,2007,0,937,0,415,1352,1352,0,0,1352,1,0,2,0,2,1,5,1,2006,2,466,0,241,0,0,0,0,0,8,2007,194000,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1
"1686","0533208070","160",4251,7,5,2006,2007,0,0,0,625,625,625,625,0,1250,0,0,2,1,2,1,5,0,2006,2,528,0,54,0,0,0,0,0,6,2007,164700,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1
"1687","0533213130","160",2280,6,5,1999,1999,342,565,0,179,744,757,744,0,1501,1,0,2,1,3,1,6,1,1999,2,440,0,0,0,0,0,0,0,9,2007,176500,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
"1688","0533213140","160",3230,6,5,1999,1999,1129,419,0,310,729,729,729,0,1458,0,0,2,1,2,1,5,1,1999,2,440,0,32,0,0,0,0,0,6,2007,176000,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
"1689","0533221030","160",2117,6,5,2000,2000,513,420,0,336,756,756,756,0,1512,0,0,2,1,2,1,4,1,2000,2,440,0,32,0,0,0,0,0,6,2007,168500,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"1690","0533221060","160",2117,6,5,2000,2000,216,417,0,339,756,769,804,0,1573,0,0,2,1,3,1,4,0,2000,2,440,0,32,0,0,0,0,0,9,2007,177000,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"1691","0533221100","160",2117,6,5,2000,2000,456,436,0,320,756,769,756,0,1525,0,0,2,1,3,1,5,1,2000,2,440,0,0,0,0,0,0,0,6,2007,177000,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"1692","0533223050","160",5105,7,5,2004,2004,0,239,0,312,551,551,551,0,1102,0,0,2,1,2,1,4,0,2004,2,480,0,60,0,0,0,0,0,3,2007,148800,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"1693","0533236040","160",2645,8,5,1999,2000,456,0,0,776,776,764,677,0,1441,0,0,2,1,2,1,5,0,1999,2,492,206,0,0,0,0,0,0,11,2007,174000,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1
"1694","0533241030","060",7399,7,5,1997,1998,1600,649,0,326,975,975,975,0,1950,0,0,2,1,3,1,7,1,1997,2,576,0,10,0,0,198,0,0,6,2007,239000,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1
"1695","0533242080","020",7321,7,5,1999,2000,0,0,0,1339,1339,1358,0,0,1358,0,0,2,0,3,1,5,0,1999,2,625,176,174,0,0,0,0,0,12,2007,204000,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1
"1696","0533242090","060",8010,8,5,2003,2004,0,964,0,90,1054,1072,976,0,2048,1,0,2,1,3,1,8,2,2003,2,552,0,48,0,0,180,0,0,8,2007,301000,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1
"1697","0533244040","060",8413,8,5,1998,1998,0,901,0,319,1220,1220,1142,0,2362,1,0,2,1,3,1,8,2,1998,2,1105,147,0,36,0,144,0,0,6,2007,312500,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"1698","0533250190","120",9466,8,5,1994,1995,0,457,1037,0,1494,1494,0,0,1494,1,0,1,1,1,1,5,1,1994,2,478,0,30,0,0,217,0,0,5,2007,279700,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"1699","0533251110","020",12000,7,6,1980,1980,600,1732,0,270,2002,2362,0,0,2362,1,0,2,1,3,1,8,1,1980,2,546,180,16,0,0,0,0,0,3,2007,255000,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
